,norm,norm,norm,norm,norm,norm,norm,norm,norm,norm,anomaly,anomaly,anomaly
391,,,0.008327886,0.022319002,0.015365201,0.011898952,0.014912616,0.022206485,0.015057996,,0.012860518,0.015364327,0.021774771
392,,,0.008169314,0.022487858,0.014799559,0.010679747,0.016080702,0.021746453,0.014092575,,0.011810185,0.01619453,0.021588869
393,,,0.00907642,0.021498993,0.014335375,0.011590173,0.015688017,0.022292456,0.013025142,,0.011647494,0.016004369,0.021108884
394,,,0.009150504,0.022116279,0.01396683,0.011548971,0.015951607,0.022406314,0.012015837,,0.011999771,0.016128022,0.021770952
395,,,0.009793922,0.022582641,0.01327544,0.011654623,0.016270347,0.023017766,0.011337074,,0.012300448,0.015831178,0.021450892
396,,,0.009813955,0.022395616,0.013330663,0.012096752,0.017094759,0.02307561,0.014668996,,0.011690628,0.015521867,0.021588422
397,,,0.009784998,,0.013476385,0.010774519,0.017359864,0.023623092,0.016973814,,0.012023955,0.01546731,0.020741271
398,,,0.00967528,,0.013034692,0.01008266,0.018069237,0.022680046,0.020119641,,0.011734148,0.015801009,0.020993035
399,,,0.009586939,,0.013718747,0.010463177,0.016337549,0.023447441,0.022521462,,0.012243642,0.016827265,0.0209614
400,,,0.009713433,,0.014355471,0.008956776,0.015353787,0.023051484,0.02054337,,0.012483984,0.017222609,0.020629123
401,,,0.009743637,,0.012827268,0.007116379,0.015309406,0.021991612,0.019562146,,0.011922165,0.018412087,0.020160336
402,,,0.009744627,,0.013478833,0.006939141,0.014300747,0.022536481,0.019938903,,0.012671307,0.01913432,0.020655956
403,,,0.008830197,,0.013277432,0.007025442,0.014189864,0.022619804,0.020624351,,0.014661157,0.020081341,0.019122215
404,,,0.009154445,,0.012943609,0.006993919,0.014153197,0.022557739,0.019222151,,0.016339714,0.02000686,0.018316584
405,,,0.008569821,,0.012240364,0.010649038,0.014203598,0.022418711,0.017669756,,0.015855072,0.019881602,0.019031351
406,,,0.008685873,,0.012932624,0.010541264,0.01501119,0.022475088,0.016750524,,0.017629605,0.019250251,0.019411419
407,,,0.008703671,,0.012107418,0.011810307,0.015347468,0.021331256,0.016259147,,0.020748349,0.018908743,0.019697405
408,,,0.008912885,,0.011888593,0.011180294,0.016402079,0.022432543,0.017453056,,0.025972931,0.018156759,0.019913662
409,,,0.009594182,,0.01170333,0.010991242,0.018192418,0.021480886,0.017918829,,0.028758669,0.017231571,0.019716188
410,,,0.009423436,,0.011145753,0.011376802,0.0186086,0.021868045,0.020339446,,0.029097982,0.016888823,0.020463528
411,,,0.009046183,,0.011572376,0.01138207,0.019962518,0.02192344,0.020665171,,0.030325355,0.015998062,0.020479275
412,,,0.010052984,,0.01232303,0.012017087,0.019677909,0.021824351,0.019621018,,0.028068051,0.015963767,0.021035362
413,,,0.009791775,,0.012761384,0.012157475,0.020756111,0.020514175,0.021006599,,0.02574118,0.015922507,0.02168878
414,,,0.009969335,,0.012802684,0.01232204,0.02152044,0.020133261,0.019528117,,0.022919698,0.015798127,0.023108017
415,,,0.010383534,,0.012782622,0.009763318,0.021862037,0.020455716,0.0196872,,0.020798547,0.015652223,0.023125509
416,,,0.010148877,,0.012381728,0.008745736,0.020462135,0.020026678,0.018708166,,0.017966099,0.016370626,0.024292659
417,,,0.009988612,,0.013519538,0.009086557,0.019804958,0.019951291,0.019555198,,0.015688431,0.01712578,0.023904506
418,,,0.01019624,,0.013510719,0.00989657,0.019841772,0.021019062,0.018115621,,0.015551494,0.01904897,0.024158556
419,,,0.009177089,,0.014043304,0.010447373,0.01798474,0.021248763,0.01849547,,0.015829206,0.019144163,0.024430707
420,,,0.009307848,,0.015433258,0.010664247,0.016826753,0.021300631,0.018219786,,0.016492063,0.019578435,0.023534553
421,,,0.009429055,,0.015844068,0.0144464,0.016644334,0.022248562,0.019561246,,0.016330976,0.02082181,0.026772995
422,,,0.008857416,,0.014666149,0.017715544,0.01595024,0.022494024,0.020180933,,0.016639503,0.021032736,0.025166323
423,,,0.00898303,,0.014617484,0.015587888,0.015243714,0.023104081,0.020151911,,0.016747195,0.021707997,0.025213923
424,,,0.008441944,,0.014430736,0.018703058,0.015127154,0.023618793,0.023061806,,0.016641287,0.024403205,0.024846217
425,,,0.00870435,,0.014042193,0.018953962,0.015067991,0.023747312,0.023935951,,0.01849954,0.024517683,0.024689939
426,,,0.008712065,,0.014798126,0.019762537,0.015360369,0.023452556,0.024616752,,0.018278548,0.024471149,0.024712265
427,,,0.008342196,,0.015034561,0.02304502,0.015134001,0.023527034,0.02326622,,0.018743269,0.024318729,0.025504733
428,,,0.009295108,,0.015308759,0.021730304,0.014519548,0.022448916,0.023629759,,0.017633276,0.021965262,0.026598128
429,,,0.00927503,,0.018473122,0.020242447,0.014748149,0.021915294,0.022485286,,0.018678127,0.021636831,0.026522009
430,,,0.010180861,,0.021352313,0.018317277,0.014814978,0.022150749,0.020160891,,0.018753339,0.020920027,0.02802063
431,,,0.010376067,,0.020394525,0.018278208,0.014369011,0.021175515,0.020469904,,0.018524259,0.01895798,0.025867468
432,,,0.010637703,,0.019345991,0.015196363,0.014367236,0.021204429,0.018868625,,0.017851815,0.018701736,0.025616456
433,,,0.010507384,,0.0207914,0.015093268,0.014601902,0.020464944,0.017594242,,0.017609121,0.018210992,0.026101323
434,,,0.010527688,,0.023775179,0.014893749,0.014471265,0.019932348,0.016770314,,0.018838756,0.015865175,0.025976583
435,,,0.011001155,,0.025636492,0.016100271,0.014586629,0.019391961,0.014980372,,0.018971957,0.015814586,0.024406739
436,,,0.010969997,,0.026314508,0.015484327,0.015097972,0.019573811,0.016037675,,0.01962235,0.015948424,0.023092832
437,,,0.011018579,,0.02692093,0.013351729,0.015467703,0.020527232,0.015604579,,0.019357063,0.016509924,0.023352917
438,,,0.009641549,,0.025873635,0.012761183,0.014959075,0.020674488,0.015552849,,0.018590441,0.01698963,0.021171361
439,,,0.009986804,,0.023736013,0.0123074,0.015678924,0.021251116,0.015674027,,0.018675571,0.018114958,0.021030998
440,,,0.009310165,,0.021834504,0.013399179,0.015902605,0.021530902,0.015508014,,0.019029137,0.018150888,0.020152908
441,,,0.009126158,,0.020675465,0.013125487,0.015434042,0.021660792,0.01621731,,0.018514203,0.018773282,0.021871893
442,,,0.00924608,,0.022119215,0.012618089,0.015750468,0.022166142,0.016394205,,0.017910058,0.017649889,0.021820672
443,,,0.009508416,,0.022346318,0.01107225,0.015952406,0.022402804,0.017285131,,0.016886236,0.017832812,0.022843599
444,,,0.010052895,,0.019534815,0.011956113,0.015651306,0.022765635,0.016810408,,0.016650975,0.01745721,0.02324922
445,,,0.009060817,,0.021076325,0.010698291,0.015933981,0.022759436,0.017029781,,0.016749779,0.0174259,0.022899685
446,,,0.009200782,,0.020409554,0.010795945,0.0152846,0.022519751,0.01681713,,0.01642447,0.016857063,0.022629378
447,,,0.009929846,,0.019165073,0.012284826,0.015879627,0.022505369,0.016598923,,0.016546609,0.017177092,0.021013824
448,,,0.010313752,,0.019105598,0.012869244,0.015710484,0.022750212,0.016399864,,0.018787036,0.016917152,0.020651979
449,,,0.011252977,,0.0168812,0.012775675,0.0147267,0.023712952,0.017376021,,0.018989915,0.016447986,0.021088963
450,,,0.011261105,,0.017020043,0.010762038,0.014956938,0.023316374,0.01750911,,0.019162141,0.016789492,0.021955874
451,,,0.010687444,,0.016819876,0.012706642,0.015482496,0.024618454,0.016819865,,0.018794542,0.017446844,0.020565426
452,,,0.010442699,,0.01668695,0.012260754,0.015719444,0.023178928,0.01684032,,0.01859604,0.018756261,0.020414896
453,,,0.010443125,,0.015614745,0.013702606,0.015869884,0.02345809,0.018002901,,0.018684639,0.017968852,0.019439602
454,,,0.009943678,,0.015608896,0.012085427,0.01564916,0.023691498,0.017561017,,0.01866053,0.018784568,0.018882604
455,,,0.010435442,,0.014804206,0.011806717,0.01626987,0.02443853,0.018199598,,0.019696247,0.018552085,0.019758375
456,,,0.010589233,,0.012960856,0.011662752,0.016382288,0.024392098,0.019144548,,0.020302156,0.019264285,0.020232582
457,,,0.010532752,,0.013336277,0.010607955,0.016482322,0.024380991,0.019413086,,0.020356569,0.021534545,0.022330603
458,,,0.010793637,,0.013595619,0.009505048,0.016698083,0.024048451,0.019722119,,0.019899847,0.022403635,0.02236536
459,,,0.010013407,,0.013252599,0.009910172,0.017368475,0.023331331,0.019074855,,0.020836469,0.021959474,0.02323644
460,,,0.009933269,,0.01329051,0.01018374,0.01708689,0.023026409,0.019035263,,0.018341905,0.020510875,0.022352496
461,,,0.009564915,,0.013466292,0.008210101,0.016477607,0.022909062,0.018939942,,0.018448344,0.020748593,0.022065125
462,,,0.00977514,,0.01245576,0.010015297,0.016381009,0.022642843,0.018761573,,0.018361278,0.019889852,0.02199067
463,,,0.009755465,,0.012716615,0.0088444,0.015977638,0.022583093,0.017197359,,0.018194694,0.02089227,0.022737999
464,,,0.00970143,,0.011818255,0.010142813,0.016236003,0.022740468,0.017698439,,0.018926518,0.020463657,0.0266762
465,,,0.009109288,,0.011816262,0.010682778,0.015821278,0.02281775,0.016855568,,0.018788058,0.020766962,0.029552979
466,,,0.009145641,,0.013233701,0.011064362,0.01571276,0.022918958,0.015617777,,0.019849893,0.021717167,0.028635135
467,,,0.008323537,,0.013042095,0.011116498,0.015975872,0.022037208,0.015800018,,0.020097565,0.018365974,0.027676428
468,,,0.007445284,,0.012324636,0.011013467,0.016122045,0.023073439,0.016034942,,0.018293373,0.017385749,0.027638597
469,,,0.007609433,,0.013496659,0.011206215,0.016038019,0.022253286,0.015579057,,0.016795846,0.01738824,0.02635229
470,,,0.007708396,,0.012906033,0.011420075,0.016334107,0.021162452,0.015139384,,0.016262606,0.017950654,0.026988169
471,,,0.00835283,,0.013103576,0.011353492,0.016961938,0.021249039,0.014903393,,0.016726812,0.01829543,0.027425522
472,,,,,0.013466202,0.00990793,0.017442942,0.021816246,0.015618459,,0.01661671,0.018628154,0.02909893
473,,,,,0.013125448,0.009993988,0.017905157,,0.01545635,,0.015979387,0.018455459,0.030570852
474,,,,,0.012948169,0.009584344,0.018030338,,0.015421892,,0.016787879,0.018141545,0.028319113
475,,,,,0.013117318,0.009330402,0.017607091,,0.015137291,,0.016965512,0.018241372,0.024322605
476,,,,,0.0118893,0.011363325,0.018028501,,0.014838597,,0.016144494,0.016994191,0.025252625
477,,,,,0.011749603,0.011168472,0.017327661,,0.015240336,,0.016479423,0.017005604,0.024165649
478,,,,,0.011418938,0.011218665,0.017336225,,0.015157407,,0.016361941,0.016992114,0.024164623
479,,,,,0.011154366,0.010598289,0.016711505,,0.015241954,,0.016546316,0.016855987,0.024119545
480,,,,,0.011182684,0.010223222,0.017347654,,0.015789203,,0.016432643,0.01641506,0.024335915
481,,,,,0.011061519,0.01127778,0.017139927,,0.015656566,,0.016631417,0.016155319,0.024854297
482,,,,,0.010868875,0.011142275,0.016283834,,0.014914756,,0.017262276,0.015546896,0.023424607
483,,,,,0.010895969,0.011115035,0.015401675,,0.015092151,,0.01826511,0.014895248,0.020956406
484,,,,,0.01071138,0.010801911,0.01565074,,0.015146963,,0.017423715,0.015602059,0.021996256
485,,,,,0.01084644,0.010144141,0.016140644,,0.015741823,,0.017444916,0.015826844,0.021949442
486,,,,,0.011330156,0.009073211,0.017496571,,0.015714701,,,0.01596185,0.024413768
487,,,,,0.010986509,0.009389898,0.017155444,,0.014614228,,,0.016053403,0.025220647
488,,,,,0.012246431,0.009387383,0.017056186,,0.014944362,,,0.015205123,0.025204839
489,,,,,0.011825521,0.00923577,0.018342618,,0.014997958,,,0.015112821,0.027543003
490,,,,,0.011610299,0.009619366,0.01921453,,0.015180627,,,0.014498281,0.027592428
491,,,,,0.011815597,0.008507287,0.019516863,,0.015250193,,,0.015317909,0.026435345
492,,,,,0.011949763,0.010074074,0.019386739,,0.015088317,,,0.015929556,0.026350047
493,,,,,0.011616005,0.010695307,0.01800577,,0.01603928,,,0.015889049,0.028214544
494,,,,,0.011881397,0.012289339,0.017161177,,0.015420217,,,0.015784698,0.026746999
495,,,,,0.011999092,0.013000007,0.016429735,,0.015510431,,,0.01514239,0.025389489
496,,,,,0.011674725,0.012683287,0.014853196,,0.015342583,,,0.016081572,0.022868924
497,,,,,0.012083786,0.012560499,0.013878553,,0.015374935,,,0.015991081,0.021621061
498,,,,,0.011252636,0.012590355,0.01351804,,0.01636501,,,0.017672343,0.020293554
499,,,,,0.010961575,0.012425195,0.0118729,,0.016503748,,,0.017584639,0.019427883
500,,,,,0.011091681,0.011863295,0.011694725,,0.015955567,,,0.019077055,0.019533619
501,,,,,0.012067239,0.011795582,0.011644755,,0.017052557,,,0.018499123,0.019573959
502,,,,,0.011880533,0.010614492,0.011828749,,0.016957879,,,0.018800285,0.020358035
503,,,,,0.012162543,0.012484596,0.011690127,,0.016966218,,,0.01968199,0.02042006
504,,,,,0.012702089,0.010323793,0.011460055,,,,,0.018948874,0.019927198
505,,,,,0.012587742,0.00973726,0.011797267,,,,,0.019345261,0.020900287
506,,,,,0.012844928,0.009876708,0.010803871,,,,,0.01864665,0.020876203
507,,,,,0.012717448,0.009363836,0.011435551,,,,,0.018156508,0.021479342
508,,,,,0.012630202,0.009825084,0.012522799,,,,,0.016813425,0.021766014
509,,,,,0.013618178,0.009925153,0.014224978,,,,,0.018207476,0.021340795
510,,,,,0.012995825,0.009675977,0.014829424,,,,,0.017383281,0.0214453
511,,,,,0.012317006,0.009370836,0.015803481,,,,,0.017068954,0.022952599
512,,,,,0.012634207,0.009429095,0.015049499,,,,,0.016683342,0.02171609
513,,,,,0.013838775,0.00686499,0.015084358,,,,,0.016995534,0.022404259
514,,,,,0.013203627,0.007423558,0.015817439,,,,,0.017014032,0.02222657
515,,,,,0.013620047,0.00741152,0.016124247,,,,,0.016822249,0.02215068
516,,,,,0.013249543,0.008217362,0.017825589,,,,,0.017457502,0.022368869
517,,,,,0.013074597,0.008713989,0.019213544,,,,,0.018252892,0.021915421
518,,,,,0.013121848,0.008411394,0.022009812,,,,,0.019178195,0.021504007
519,,,,,0.012377139,0.00864848,0.022894239,,,,,0.018948149,0.022804324
520,,,,,0.013277809,0.009356781,0.02688029,,,,,0.019095102,0.022158254
521,,,,,0.013108547,0.009288583,0.027744034,,,,,0.019101879,0.020433001
522,,,,,0.01287521,0.009294764,0.026987938,,,,,0.018774722,0.021201978
523,,,,,0.012053936,0.009035215,0.023801448,,,,,0.017984062,0.02038813
524,,,,,0.011955598,0.009249972,0.020488,,,,,0.01825046,0.021238917
525,,,,,0.013132639,0.009700693,0.019552771,,,,,0.017908247,0.021598384
526,,,,,0.013071729,0.009656881,0.018516041,,,,,0.017520651,0.022368599
527,,,,,0.013047664,,0.018540718,,,,,0.018547019,0.022622693
528,,,,,0.013518974,,0.01629404,,,,,0.018190587,0.023137268
529,,,,,0.014248165,,0.016720999,,,,,0.019757958,0.021585457
530,,,,,0.013288645,,,,,,,0.019720281,0.021267449
531,,,,,0.012738287,,,,,,,0.020818375,0.019602206
532,,,,,0.012944577,,,,,,,0.020059435,0.019845217
533,,,,,0.011974167,,,,,,,0.020353796,0.020329554
534,,,,,0.012630251,,,,,,,0.020838335,0.019472158
535,,,,,0.012484815,,,,,,,0.019096855,0.019053582
536,,,,,0.01275724,,,,,,,0.016355176,0.01935507
537,,,,,0.012509594,,,,,,,0.016363012,0.019228689
538,,,,,0.01314868,,,,,,,0.021916997,0.02042268
539,,,,,0.012990356,,,,,,,0.020245662,0.020655254
540,,,,,0.013553528,,,,,,,0.019957088,0.021401886
541,,,,,0.015746912,,,,,,,0.018851047,0.021725237
542,,,,,0.015558834,,,,,,,0.018485958,0.022327611
543,,,,,0.017541634,,,,,,,0.019197768,0.021727158
544,,,,,0.017978745,,,,,,,0.020382181,0.021127764
545,,,,,0.017921383,,,,,,,0.019089116,0.022669433
546,,,,,0.019544473,,,,,,,0.01968747,0.021573309
547,,,,,0.019498507,,,,,,,0.020318281,0.022538889
548,,,,,0.01941333,,,,,,,0.016859675,0.020945374
549,,,,,0.018450847,,,,,,,0.015301516,0.021146528
550,,,,,0.019214323,,,,,,,0.015974307,0.021839824
551,,,,,,,,,,,,0.018108487,0.021528346
552,,,,,,,,,,,,0.019354258,0.021411585
553,,,,,,,,,,,,0.019422036,0.021488385
554,,,,,,,,,,,,0.020167209,0.021322088
555,,,,,,,,,,,,0.018462909,0.020077018
556,,,,,,,,,,,,0.018271994,0.020163689
557,,,,,,,,,,,,0.019087095,0.020615213
558,,,,,,,,,,,,0.017638121,0.020753648
559,,,,,,,,,,,,0.020848075,0.021801542
560,,,,,,,,,,,,0.021352351,0.021154618
561,,,,,,,,,,,,0.022834728,0.021531604
562,,,,,,,,,,,,0.023385417,0.021228813
563,,,,,,,,,,,,0.024536587,0.020839166
564,,,,,,,,,,,,0.023156496,0.021227108
565,,,,,,,,,,,,0.024516407,0.021450166
566,,,,,,,,,,,,0.024126615,0.021329962
567,,,,,,,,,,,,0.023452172,0.021428276
568,,,,,,,,,,,,0.023173692,0.021733686
569,,,,,,,,,,,,0.021461757,0.020868387
570,,,,,,,,,,,,0.020295672,0.021107323
571,,,,,,,,,,,,0.017848304,0.021011045
572,,,,,,,,,,,,0.017006505,0.020456893
573,,,,,,,,,,,,0.017699722,0.021330504
574,,,,,,,,,,,,0.017139249,0.021371514
575,,,,,,,,,,,,0.016619341,0.020899091
576,,,,,,,,,,,,0.017038647,0.021187851
577,,,,,,,,,,,,0.016675815,0.020728447
578,,,,,,,,,,,,0.017377336,0.020499384
579,,,,,,,,,,,,0.018221945,0.022666724
580,,,,,,,,,,,,0.016723409,0.022853052
581,,,,,,,,,,,,0.01699776,0.022020832
582,,,,,,,,,,,,0.018133584,0.022085141
583,,,,,,,,,,,,0.01637743,0.024298001
584,,,,,,,,,,,,0.019742994,0.024116563
585,,,,,,,,,,,,0.021961927,0.023706988
586,,,,,,,,,,,,0.02133961,0.024229076
587,,,,,,,,,,,,0.022504088,0.025567725
588,,,,,,,,,,,,0.021682719,0.02830484
589,,,,,,,,,,,,0.02119218,0.026314061
590,,,,,,,,,,,,0.022868652,0.025552956
591,,,,,,,,,,,,0.024116602,0.025350625
592,,,,,,,,,,,,0.024710273,0.024257818
593,,,,,,,,,,,,0.024626922,0.02232969
594,,,,,,,,,,,,0.022158852,0.024147052
595,,,,,,,,,,,,0.019495009,0.024289185
596,,,,,,,,,,,,0.019114157,0.024071531
597,,,,,,,,,,,,0.020738395,0.024488935
598,,,,,,,,,,,,0.020601444,0.022551224
599,,,,,,,,,,,,0.020395597,0.022385923
600,,,,,,,,,,,,0.019495605,0.023321899
601,,,,,,,,,,,,0.020265112,0.02335499
602,,,,,,,,,,,,0.017736429,0.023116549
603,,,,,,,,,,,,0.016664419,0.022853836
604,,,,,,,,,,,,0.016409852,0.02156279
605,,,,,,,,,,,,0.017307904,0.021700019
606,,,,,,,,,,,,0.017449398,0.021248454
607,,,,,,,,,,,,0.016331594,0.021678925
608,,,,,,,,,,,,0.016742177,0.023109466
609,,,,,,,,,,,,0.016711501,0.023128586
610,,,,,,,,,,,,0.01721382,0.024047526
611,,,,,,,,,,,,0.017380571,0.023061188
612,,,,,,,,,,,,0.017049268,0.023588303
613,,,,,,,,,,,,0.017538318,0.024610212
614,,,,,,,,,,,,0.016918851,0.025533233
615,,,,,,,,,,,,0.016621592,0.026604874
616,,,,,,,,,,,,0.016679954,0.025149837
617,,,,,,,,,,,,0.016901629,0.024749409
618,,,,,,,,,,,,0.016848078,0.023845427
619,,,,,,,,,,,,0.016942337,0.023844028
620,,,,,,,,,,,,0.016162168,0.023876358
621,,,,,,,,,,,,0.01542215,0.025297623
622,,,,,,,,,,,,0.015407483,0.024523269
623,,,,,,,,,,,,0.014650609,0.024196474
624,,,,,,,,,,,,0.015476553,0.022880116
625,,,,,,,,,,,,0.015650522,0.021812949
626,,,,,,,,,,,,0.015278465,0.022792066
627,,,,,,,,,,,,0.015337392,0.022879515
628,,,,,,,,,,,,0.01429049,0.023348885
629,,,,,,,,,,,,0.014358868,0.023121359
630,,,,,,,,,,,,0.014631535,0.024081703
631,,,,,,,,,,,,0.014944048,0.023504322
632,,,,,,,,,,,,0.015944593,0.023610311
633,,,,,,,,,,,,0.016762571,0.022877628
634,,,,,,,,,,,,0.016008226,0.022752797
635,,,,,,,,,,,,0.016212994,
636,,,,,,,,,,,,0.01716475,
637,,,,,,,,,,,,0.016184725,
638,,,,,,,,,,,,0.017030083,
639,,,,,,,,,,,,0.01651193,
640,,,,,,,,,,,,0.016778726,
641,,,,,,,,,,,,0.019038826,
642,,,,,,,,,,,,0.017350366,
643,,,,,,,,,,,,0.018035589,
644,,,,,,,,,,,,0.018273091,
645,,,,,,,,,,,,0.018031394,
646,,,,,,,,,,,,0.017526347,
647,,,,,,,,,,,,0.01874161,
648,,,,,,,,,,,,0.018319387,
649,,,,,,,,,,,,0.017661577,
650,,,,,,,,,,,,0.018243277,
651,,,,,,,,,,,,0.016691752,
652,,,,,,,,,,,,0.017110802,
653,,,,,,,,,,,,0.017285125,
654,,,,,,,,,,,,0.017571894,
655,,,,,,,,,,,,0.017932678,
656,,,,,,,,,,,,0.019887662,
657,,,,,,,,,,,,0.018293906,
658,,,,,,,,,,,,0.019434592,
659,,,,,,,,,,,,0.020130305,
660,,,,,,,,,,,,0.01992151,
661,,,,,,,,,,,,0.019744536,
662,,,,,,,,,,,,0.019410515,
663,,,,,,,,,,,,0.019702807,
664,,,,,,,,,,,,0.019844214,
665,,,,,,,,,,,,0.020291705,
666,,,,,,,,,,,,0.018278051,
667,,,,,,,,,,,,0.017119782,
668,,,,,,,,,,,,0.015921084,
669,,,,,,,,,,,,0.014388061,
670,,,,,,,,,,,,0.013557594,
671,,,,,,,,,,,,0.014046768,
672,,,,,,,,,,,,0.014705279,
673,,,,,,,,,,,,0.014752141,
674,,,,,,,,,,,,0.016180288,
675,,,,,,,,,,,,0.017015755,
676,,,,,,,,,,,,0.018004708,
677,,,,,,,,,,,,0.01753537,
678,,,,,,,,,,,,0.018824523,
679,,,,,,,,,,,,0.018610755,
680,,,,,,,,,,,,0.019065568,
681,,,,,,,,,,,,0.018813824,
682,,,,,,,,,,,,0.018947355,
683,,,,,,,,,,,,0.018931439,
684,,,,,,,,,,,,0.019293426,
685,,,,,,,,,,,,0.017770298,
686,,,,,,,,,,,,0.017740423,