Counter(/GPS/fix),Counter(/GPS/fix/position/parameter_descriptions),Counter(/GPS/fix/position/parameter_updates),Counter(/GPS/fix/status/parameter_descriptions),Counter(/GPS/fix/status/parameter_updates),Counter(/GPS/fix/velocity/parameter_descriptions),Counter(/GPS/fix/velocity/parameter_updates),Counter(/GPS/fix_velocity),Counter(/IMU),Counter(/IMU/magnetic),Counter(/IMU/magnetic/parameter_descriptions),Counter(/IMU/magnetic/parameter_updates),Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/arm_trajectory_controller/follow_joint_trajectory/status),Counter(/arm_trajectory_controller/state),Counter(/clock),Counter(/diagnostics),Counter(/gripper_controller/current_gap),Counter(/gripper_controller/gripper_cmd/status),Counter(/host_diagnostic),Counter(/joint_states),Counter(/map),Counter(/map_metadata),Counter(/mobile_base_controller/cmd_vel),Counter(/mobile_base_controller/odom),Counter(/mobile_base_controller/parameter_descriptions),Counter(/mobile_base_controller/parameter_updates),Counter(/move_base/NavfnROS/plan),Counter(/move_base/TebLocalPlannerROS/global_plan),Counter(/move_base/TebLocalPlannerROS/local_plan),Counter(/move_base/TebLocalPlannerROS/parameter_descriptions),Counter(/move_base/TebLocalPlannerROS/parameter_updates),Counter(/move_base/TebLocalPlannerROS/teb_markers),Counter(/move_base/TebLocalPlannerROS/teb_poses),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_global/parameter_descriptions),Counter(/move_base/global_costmap/inflation_global/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static/parameter_descriptions),Counter(/move_base/global_costmap/static/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation/parameter_descriptions),Counter(/move_base/local_costmap/inflation/parameter_updates),Counter(/move_base/local_costmap/obstacles_laser/parameter_descriptions),Counter(/move_base/local_costmap/obstacles_laser/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/nav_vel),Counter(/node_diagnostic),Counter(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Counter(/pan_tilt_trajectory_controller/state),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/scan),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/torso_effort_controller/pid/parameter_descriptions),Counter(/torso_effort_controller/pid/parameter_updates),Counter(/torso_effort_controller/state),Counter(/urf/front),Counter(/urf/front/parameter_descriptions),Counter(/urf/front/parameter_updates)
9,1,1,1,1,1,1,9,86,86,1,1,1,1,2,10,81,1101,2,1100,8,3,74,1,1,3,75,1,1,0,3,3,1,1,9,3,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,0,7,3,21,7,54,2,25,1,10,30,108,1,1,1,86,8,1,1
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,1001,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,57,110,0,0,0,99,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,50,1001,1,1000,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,2,0,0,10,65,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,51,1000,1,1000,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,1,0,0,10,58,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,1,1000,5,2,49,0,0,2,48,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,2,0,0,10,59,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1001,1,997,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,2,0,0,10,64,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,2,5,50,1001,1,1001,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,60,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1002,1,1001,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,61,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1002,1,1002,5,2,50,0,0,2,49,0,0,4,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,2,2,10,63,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,52,1000,1,1000,5,2,51,0,0,2,52,0,0,4,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,1,2,2,10,59,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,0,5,50,1001,0,1001,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,0,0,0,10,60,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,1002,1,1001,5,2,49,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,3,0,0,10,61,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,1,997,5,2,51,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,65,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,51,1001,1,999,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,2,0,0,10,57,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,1,1000,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,64,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,1001,1,1001,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,62,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,1001,5,2,50,0,0,2,50,0,0,2,1,1,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,1,1,10,58,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,49,1001,0,999,5,2,49,0,0,2,50,0,0,0,2,2,0,0,4,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,1,0,0,10,61,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1000,1,1000,5,2,50,0,0,2,50,0,0,0,2,2,0,0,5,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,65,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,51,1001,1,994,5,2,51,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,2,0,0,10,59,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1002,0,1001,5,2,49,0,0,2,52,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,57,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,51,1001,1,1001,5,2,51,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,3,0,0,10,63,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,0,998,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,64,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,51,1002,1,1002,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,21,5,50,3,0,0,10,65,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,1,1001,5,2,51,0,0,2,51,0,0,2,1,1,0,0,4,1,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,1,1,10,59,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,51,50,0,0,0,0,1,5,49,1000,1,1001,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,65,109,0,0,0,99,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,992,5,2,51,0,0,1,50,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,21,5,50,2,1,1,10,56,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1002,1,1001,5,2,49,0,0,1,50,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,22,5,50,3,0,0,10,63,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,1001,5,2,51,0,0,1,49,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,22,5,50,2,1,1,10,66,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1001,1,1001,5,2,49,0,0,1,51,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,21,5,50,3,1,1,10,65,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1001,1,1000,5,2,50,0,0,1,50,0,0,0,1,1,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,22,5,50,2,2,2,10,66,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,0,5,50,1001,1,996,5,2,50,0,0,1,50,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,1,22,5,50,1,2,2,10,48,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,1001,5,2,51,0,0,3,51,0,0,0,3,3,0,0,9,3,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,3,22,5,50,2,2,2,10,67,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,1001,1,999,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,65,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,48,1002,1,1002,5,2,49,0,0,2,48,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,63,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1002,1,1002,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,64,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1001,1,1001,5,2,49,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,54,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,51,1001,1,1001,5,2,51,0,0,2,52,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,62,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1001,1,1001,5,2,50,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,60,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1001,1,1001,5,2,50,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,58,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,50,1001,1,999,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,60,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,1001,0,1000,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,65,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,52,1001,1,1000,5,2,50,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,64,110,0,0,0,99,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,49,1001,1,1001,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,61,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1000,1,1001,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,53,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,1002,0,1001,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,62,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1002,1,1001,5,2,51,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,61,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,51,1001,1,1001,5,2,49,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,4,0,0,10,64,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1001,0,1001,5,2,50,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,61,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,50,997,1,992,5,2,50,0,0,1,50,0,0,0,1,1,0,0,3,1,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,1,21,5,50,4,0,0,10,56,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,51,1001,0,1001,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,64,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,49,1001,1,993,5,2,49,0,0,2,49,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,65,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1001,1,1001,5,2,51,0,0,2,51,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,54,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1001,1,1001,5,2,50,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,63,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,48,1002,1,999,5,2,49,0,0,2,48,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,63,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1001,1,1001,5,2,49,0,0,2,52,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,1,0,0,10,60,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,51,1002,1,1001,5,2,52,0,0,2,52,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,53,112,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,49,996,1,990,5,2,48,0,0,2,48,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,1,0,0,10,62,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,49,50,0,0,0,0,1,5,52,1001,0,1001,5,2,52,0,0,2,52,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,2,0,0,10,66,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,50,1002,1,1000,5,2,49,0,0,2,50,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,1,0,0,10,54,109,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,1,5,48,1001,1,1001,5,2,49,0,0,2,48,0,0,0,2,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,22,5,50,3,0,0,10,59,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,2,5,51,1001,1,1001,5,2,52,0,0,3,52,0,0,0,1,1,0,0,3,1,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,6,3,22,5,50,3,1,1,10,66,111,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,50,1001,1,999,5,2,49,0,0,0,49,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,6,0,22,5,50,0,0,0,10,54,108,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,50,1001,1,997,5,2,50,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,5,50,0,0,0,10,47,112,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,50,1000,1,995,5,2,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,5,50,0,0,0,10,51,110,0,0,0,100,10,0,0
5,0,0,0,0,0,0,5,50,50,0,0,0,0,0,5,50,1000,1,1001,5,2,50,0,0,1,50,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,22,5,50,0,1,1,10,63,109,0,0,0,100,10,0,0
